tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a55adf9930812be6_score,player_5c57d099_x,player_5c57d099_y,player_5c57d099_move_target,player_5c57d099_item,player_5c57d099_score,player_5c57d099_cut_speed,player_5c57d099_speed,player_a5712458_x,player_a5712458_y,player_a5712458_move_target,player_a5712458_item,player_a5712458_score,player_a5712458_cut_speed,player_a5712458_speed,eae3106c493fd2ac_score,f130fd912a54fe60_message,de08e3510d72aeb5_score
5773,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,3.9999999999999942,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,5,1.0,30.0,,,5.0
5774,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,5,1.0,30.0,,,5.0
5775,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,5,1.0,30.0,,,5.0
5776,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,5,1.0,30.0,,,5.0
5777,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,136.0,24.0,,plate,5,1.0,30.0,,,5.0
5778,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,134.75000000000114,24.0,,plate,5,1.0,30.0,,,5.0
5779,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,133.50000000000227,24.0,,plate,5,1.0,30.0,,,5.0
5780,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,132.2500000000034,24.0,,plate,5,1.0,30.0,,,5.0
5781,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,131.00000000000455,24.0,,plate,5,1.0,30.0,,,5.0
5782,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,129.75000000000568,24.0,,plate,5,1.0,30.0,,,5.0
5783,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,128.50000000000682,24.0,,plate,5,1.0,30.0,,,5.0
5784,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,127.2500000000071,24.0,,plate,5,1.0,30.0,,,5.0
5785,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,126.00000000000682,24.0,,plate,5,1.0,30.0,,,5.0
5786,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,124.75000000000654,24.0,,plate,5,1.0,30.0,,,5.0
5787,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,123.50000000000625,24.0,,plate,5,1.0,30.0,,,5.0
5788,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,122.25000000000597,24.0,,plate,5,1.0,30.0,,,5.0
5789,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.749999999999716,,,0,1.0,30.0,121.00000000000568,24.0,,plate,5,1.0,30.0,,,5.0
5790,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.49999999999943,,,0,1.0,30.0,119.8763439699661,24.30755190613945,,plate,5,1.0,30.0,,,5.0
5791,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.24999999999915,,,0,1.0,30.0,118.9873267412821,25.186271637966456,,plate,5,1.0,30.0,,,5.0
5792,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.99999999999886,,,0,1.0,30.0,118.0983095125981,26.06499136979346,,plate,5,1.0,30.0,,,5.0
5793,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.74999999999858,,,0,1.0,30.0,117.20929228391411,26.943711101620465,,plate,5,1.0,30.0,,,5.0
5794,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.499999999998295,,,0,1.0,30.0,116.32027505523011,27.82243083344747,,plate,5,1.0,30.0,,,5.0
5795,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.249999999998227,,,0,1.0,30.0,115.43125782654612,28.70115056527412,,plate,5,1.0,30.0,,,5.0
5796,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.9999999999983,,,0,1.0,30.0,114.54224059786175,29.57987029710077,,plate,5,1.0,30.0,,,5.0
5797,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.74999999999837,,,0,1.0,30.0,113.6532233691772,30.458590028927418,,plate,5,1.0,30.0,,,5.0
5798,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.49999999999844,,,0,1.0,30.0,112.76420614049265,31.337309760754067,,plate,5,1.0,30.0,,,5.0
5799,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.24999999999851,,,0,1.0,30.0,111.87518891180801,32.2160294925808,,plate,5,1.0,30.0,,,5.0
5800,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.999999999998582,,,0,1.0,30.0,110.98617168312309,33.094749224407806,,plate,5,1.0,30.0,,,5.0
5801,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,110.09715445443817,33.97346895623481,,plate,5,1.0,30.0,,,5.0
5802,test,True,0,1,tomato,2.6666666666666656,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,109.20813722575326,34.852188688061815,,plate,5,1.0,30.0,,,5.0
5803,test,True,0,1,tomato,2.708333333333332,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,108.31911999706834,35.73090841988882,,plate,5,1.0,30.0,,,5.0
5804,test,True,0,1,tomato,2.7499999999999987,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,107.43010276838343,36.609628151715825,,plate,5,1.0,30.0,,,5.0
5805,test,True,0,1,tomato,2.791666666666665,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,106.54108553969851,37.48834788354283,,plate,5,1.0,30.0,,,5.0
5806,test,True,0,1,tomato,2.8333333333333317,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,105.6520683110136,38.367067615369834,,plate,5,1.0,30.0,,,5.0
5807,test,True,0,1,tomato,2.8749999999999982,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,104.76305108232869,39.24578734719684,,plate,5,1.0,30.0,,,5.0
5808,test,True,0,1,tomato,2.9166666666666647,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,103.74411162538074,39.81349821690576,,plate,5,1.0,30.0,,,5.0
5809,test,True,0,1,tomato,2.9583333333333313,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,102.49419931818743,39.82830444284919,,plate,5,1.0,30.0,,,5.0
5810,test,True,0,1,tomato,2.999999999999998,2,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,101.24428701099411,39.84311066879262,,plate,5,1.0,30.0,,,5.0
5811,test,True,0,1,tomato_cut,3.0416666666666643,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,99.9943747038008,39.85791689473605,,plate,5,1.0,30.0,,,5.0
5812,test,True,0,1,tomato_cut,3.083333333333331,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,98.74446239660749,39.87272312067948,,plate,5,1.0,30.0,,,5.0
5813,test,True,0,1,tomato_cut,3.1249999999999973,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,97.49455008941418,39.88752934662291,,plate,5,1.0,30.0,,,5.0
5814,test,True,0,1,tomato_cut,3.166666666666664,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,96.24463778222086,39.902335572566344,,plate,5,1.0,30.0,,,5.0
5815,test,True,0,1,tomato_cut,3.2083333333333304,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,94.99472547502755,39.917141798509775,,plate,5,1.0,30.0,,,5.0
5816,test,True,0,1,tomato_cut,3.249999999999997,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,93.74481316783424,39.931948024453206,,plate,5,1.0,30.0,,,5.0
5817,test,True,0,1,tomato_cut,3.2916666666666634,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,92.49490086064093,39.94675425039664,,plate,5,1.0,30.0,,,5.0
5818,test,True,0,1,tomato_cut,3.33333333333333,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,91.24498855344761,39.96156047634007,,plate,5,1.0,30.0,,,5.0
5819,test,True,0,1,tomato_cut,3.3749999999999964,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,89.9950762462543,39.97636670228327,,plate,5,1.0,30.0,,,5.0
5820,test,True,0,1,tomato_cut,3.416666666666663,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,88.74516393906099,39.99117292822635,,plate,5,1.0,30.0,,,5.0
5821,test,True,0,1,tomato_cut,3.4583333333333295,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,87.49520253103098,39.99778761283382,,plate,5,1.0,30.0,,,5.0
5822,test,True,0,1,tomato_cut,3.499999999999996,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,86.24520254377215,39.997966086391884,,plate,5,1.0,30.0,,,5.0
5823,test,True,0,1,tomato_cut,3.5416666666666625,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,84.99520255651332,39.99814455994995,,plate,5,1.0,30.0,,,5.0
5824,test,True,0,1,tomato_cut,3.583333333333329,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,83.74520256925449,39.998323033508015,,plate,5,1.0,30.0,,,5.0
5825,test,True,0,1,tomato_cut,3.6249999999999956,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,82.49520258199566,39.99850150706608,,plate,5,1.0,30.0,,,5.0
5826,test,True,0,1,tomato_cut,3.666666666666662,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,81.24520259473682,39.998679980624146,,plate,5,1.0,30.0,,,5.0
5827,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,79.99520260747799,39.99885845418221,,plate,5,1.0,30.0,,,5.0
5828,test,True,0,1,tomato_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,78.74520262021916,39.99903692774028,,plate,5,1.0,30.0,,,5.0
5829,test,True,0,1,tomato_cut,3.7916666666666616,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,77.49520263296033,39.99921540129834,,plate,5,1.0,30.0,,,5.0
5830,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,76.2452026457015,39.99939387485641,,plate,5,1.0,30.0,,,5.0
5831,test,True,0,1,tomato_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,74.99520265844266,39.999572348414475,,plate,5,1.0,30.0,,,5.0
5832,test,True,0,1,tomato_cut,3.916666666666661,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,73.74520267118383,39.99975082197275,,plate,5,1.0,30.0,,,5.0
5833,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,72.495202683925,39.99992929553117,,plate,5,1.0,30.0,,,5.0
5834,test,True,0,1,tomato_cut,3.9999999999999942,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,71.5193913528273,40.66763899269328,,plate,5,1.0,30.0,,,5.0
5835,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,70.6301659131489,41.54614802362497,,plate,5,1.0,30.0,,,5.0
5836,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,69.7409404734705,42.42465705455686,,plate,5,1.0,30.0,,,5.0
5837,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,68.8517150337921,43.303166085489146,,plate,5,1.0,30.0,,,5.0
