tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79f5e1dff47e8b1c_score,player_3b89b82a_x,player_3b89b82a_y,player_3b89b82a_move_target,player_3b89b82a_item,player_3b89b82a_score,player_3b89b82a_cut_speed,player_3b89b82a_speed,player_2febf0c7_x,player_2febf0c7_y,player_2febf0c7_move_target,player_2febf0c7_item,player_2febf0c7_score,player_2febf0c7_cut_speed,player_2febf0c7_speed,c5818d4a7e2abb0a_score,547e4f1829948d66_message,3a0bb9bd3cf223ae_score
6399,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,131.5805826175798,28.419417382416658,,plate,3,1.0,30.0,,,3.0
6400,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,130.69669914109667,29.303300858900062,,plate,3,1.0,30.0,,,3.0
6401,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,129.81281566461354,30.187184335383467,,plate,3,1.0,30.0,,,3.0
6402,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,128.9289321881304,31.07106781186687,,plate,3,1.0,30.0,,,3.0
6403,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,128.04504871164727,31.954951288350276,,plate,3,1.0,30.0,,,3.0
6404,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,127.1611652351642,32.838834764833344,,plate,3,1.0,30.0,,,3.0
6405,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,126.27728175868116,33.72271824131639,,plate,3,1.0,30.0,,,3.0
6406,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,125.3933982821981,34.60660171779944,,plate,3,1.0,30.0,,,3.0
6407,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,124.50951480571506,35.4904851942827,,plate,3,1.0,30.0,,,3.0
6408,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,123.62563132923201,36.37436867076619,,plate,3,1.0,30.0,,,3.0
6409,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,122.74174785274896,37.25825214724968,,plate,3,1.0,30.0,,,3.0
6410,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,121.85786437626591,38.14213562373317,,plate,3,1.0,30.0,,,3.0
6411,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,120.97398089978286,39.02601910021666,,plate,3,1.0,30.0,,,3.0
6412,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,120.04617444130444,39.805653184688964,,plate,3,1.0,30.0,,,3.0
6413,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,118.79626611486002,39.820791727745956,,plate,3,1.0,30.0,,,3.0
6414,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,117.54635778841559,39.83593027080295,,plate,3,1.0,30.0,,,3.0
6415,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,116.29644946197116,39.85106881385981,,plate,3,1.0,30.0,,,3.0
6416,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,115.04654113552674,39.866207356916455,,plate,3,1.0,30.0,,,3.0
6417,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,113.79663280908231,39.8813458999731,,plate,3,1.0,30.0,,,3.0
6418,test,True,0,1,,0,0,0,2,tomato,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,112.54672448263788,39.896484443029735,,plate,3,1.0,30.0,,,3.0
6419,test,True,0,1,,0,0,0,2,tomato,0.041666666666666664,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,111.29681615619346,39.91162298608638,,plate,3,1.0,30.0,,,3.0
6420,test,True,0,1,,0,0,0,2,tomato,0.08333333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,110.04690782974903,39.92676152914302,,plate,3,1.0,30.0,,,3.0
6421,test,True,0,1,,0,0,0,2,tomato,0.125,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,108.7969995033046,39.94190007219966,,plate,3,1.0,30.0,,,3.0
6422,test,True,0,1,,0,0,0,2,tomato,0.16666666666666666,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,107.54709117686018,39.9570386152563,,plate,3,1.0,30.0,,,3.0
6423,test,True,0,1,,0,0,0,2,tomato,0.20833333333333331,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,106.29718285041575,39.972177158312945,,plate,3,1.0,30.0,,,3.0
6424,test,True,0,1,,0,0,0,2,tomato,0.24999999999999997,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,105.04727452397132,39.98731570136958,,plate,3,1.0,30.0,,,3.0
6425,test,True,0,1,,0,0,0,2,tomato,0.29166666666666663,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,103.79733686634414,39.99766893490247,,plate,3,1.0,30.0,,,3.0
6426,test,True,0,1,,0,0,0,2,tomato,0.3333333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,102.54733687995359,39.997853385697375,,plate,3,1.0,30.0,,,3.0
6427,test,True,0,1,,0,0,0,2,tomato,0.375,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,101.29733689356304,39.99803783649228,,plate,3,1.0,30.0,,,3.0
6428,test,True,0,1,,0,0,0,2,tomato,0.4166666666666667,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,100.0473369071725,39.998222287287184,,plate,3,1.0,30.0,,,3.0
6429,test,True,0,1,,0,0,0,2,tomato,0.45833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,98.79733692078194,39.99840673808209,,plate,3,1.0,30.0,,,3.0
6430,test,True,0,1,,0,0,0,2,tomato,0.5,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,97.5473369343914,39.99859118887699,,plate,3,1.0,30.0,,,3.0
6431,test,True,0,1,,0,0,0,2,tomato,0.5416666666666666,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,96.29733694800085,39.9987756396719,,plate,3,1.0,30.0,,,3.0
6432,test,True,0,1,,0,0,0,2,tomato,0.5833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,95.0473369616103,39.9989600904668,,plate,3,1.0,30.0,,,3.0
6433,test,True,0,1,,0,0,0,2,tomato,0.6249999999999999,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,93.79733697521975,39.99914454126161,,plate,3,1.0,30.0,,,3.0
6434,test,True,0,1,,0,0,0,2,tomato,0.6666666666666665,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,92.5473369888292,39.99932899205616,,plate,3,1.0,30.0,,,3.0
6435,test,True,0,1,,0,0,0,2,tomato,0.7083333333333331,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,91.29733700243865,39.999513442850706,,plate,3,1.0,30.0,,,3.0
6436,test,True,0,1,,0,0,0,2,tomato,0.7499999999999998,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,90.0473370160481,39.999697893645255,,plate,3,1.0,30.0,,,3.0
6437,test,True,0,1,,0,0,0,2,tomato,0.7916666666666664,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.79733702965756,39.999882344439804,,plate,3,1.0,30.0,,,3.0
6438,test,True,0,1,,0,0,0,2,tomato,0.833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.54733703619142,39.99997204937522,,plate,3,1.0,30.0,,,3.0
6439,test,True,0,1,,0,0,0,2,tomato,0.8749999999999997,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.29733703619398,39.99997429659456,,plate,3,1.0,30.0,,,3.0
6440,test,True,0,1,,0,0,0,2,tomato,0.9166666666666663,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.04733703619654,39.99997654381421,,plate,3,1.0,30.0,,,3.0
6441,test,True,0,1,,0,0,0,2,tomato,0.9583333333333329,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.7973370361991,39.99997879103387,,plate,3,1.0,30.0,,,3.0
6442,test,True,0,1,,0,0,0,2,tomato,0.9999999999999996,0,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.54733703620165,39.99998103825352,,plate,3,1.0,30.0,,,3.0
6443,test,True,0,1,,0,0,0,2,tomato,1.0416666666666663,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.29733703620421,39.99998328547318,,plate,3,1.0,30.0,,,3.0
6444,test,True,0,1,,0,0,0,2,tomato,1.083333333333333,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.04733703620677,39.99998553269283,,plate,3,1.0,30.0,,,3.0
6445,test,True,0,1,,0,0,0,2,tomato,1.1249999999999998,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.79733703620933,39.99998777991249,,plate,3,1.0,30.0,,,3.0
6446,test,True,0,1,,0,0,0,2,tomato,1.1666666666666665,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.54733703621189,39.99999002713214,,plate,3,1.0,30.0,,,3.0
6447,test,True,0,1,,0,0,0,2,tomato,1.2083333333333333,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.29733703621444,39.9999922743518,,plate,3,1.0,30.0,,,3.0
6448,test,True,0,1,,0,0,0,2,tomato,1.25,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.047337036217,39.99999452157145,,plate,3,1.0,30.0,,,3.0
6449,test,True,0,1,,0,0,0,2,tomato,1.2916666666666667,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.79733703621956,39.99999676879111,,plate,3,1.0,30.0,,,3.0
6450,test,True,0,1,,0,0,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,3,1.0,30.0,,,3.0
6451,test,True,0,1,,0,0,0,2,tomato,1.3750000000000002,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,3,1.0,30.0,,,3.0
6452,test,True,0,1,,0,0,0,2,tomato,1.416666666666667,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,3,1.0,30.0,,,3.0
6453,test,True,0,1,,0,0,0,2,tomato,1.4583333333333337,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,3,1.0,30.0,,,3.0
6454,test,True,0,1,,0,0,0,2,tomato,1.5000000000000004,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,3,1.0,30.0,,,3.0
6455,test,True,0,1,,0,0,0,2,tomato,1.5416666666666672,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,3,1.0,30.0,,,3.0
6456,test,True,0,1,,0,0,0,2,tomato,1.583333333333334,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,3,1.0,30.0,,,3.0
6457,test,True,0,1,,0,0,0,2,tomato,1.6250000000000007,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,3,1.0,30.0,,,3.0
6458,test,True,0,1,,0,0,0,2,tomato,1.6666666666666674,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,65.33206398619096,46.78163115604774,,plate,3,1.0,30.0,,,3.0
6459,test,True,0,1,,0,0,0,2,tomato,1.7083333333333341,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,64.44277991235263,47.66008083361383,,plate,3,1.0,30.0,,,3.0
6460,test,True,0,1,,0,0,0,2,tomato,1.7500000000000009,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.553495838513946,48.53853051117993,,plate,3,1.0,30.0,,,3.0
6461,test,True,0,1,,0,0,0,2,tomato,1.7916666666666676,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.66421176467491,49.41698018874657,,plate,3,1.0,30.0,,,3.0
6462,test,True,0,1,,0,0,0,2,tomato,1.8333333333333344,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.774927690835874,50.29542986631321,,plate,3,1.0,30.0,,,3.0
6463,test,True,0,1,,0,0,0,2,tomato,1.875000000000001,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,60.88564361699684,51.17387954387986,,plate,3,1.0,30.0,,,3.0
6464,test,True,0,1,,0,0,0,2,tomato,1.9166666666666679,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.9963595431578,52.05232922144651,,plate,3,1.0,30.0,,,3.0
6465,test,True,0,1,,0,0,0,2,tomato,1.9583333333333346,1,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.107075469318765,52.93077889901316,,plate,3,1.0,30.0,,,3.0
